27 132 1 49
132 40 1 31
132 43 0.19393 190
132 47 0.633947 264
132 48 0.416077 94
132 52 3.93083e-16 24
132 53 0.213508 873
132 79 0.336701 221
132 88 0.184754 706
132 89 0.221928 548
132 94 0.710027 126
132 98 1 72
132 99 1 151
132 108 0.372284 246
132 109 0.255612 236
132 114 0.0522545 49
132 128 0.543242 265
132 134 0.396421 239
132 2054 1.89436e-18 124
132 138 0.236973 162
132 139 0.463239 147
132 140 0.049429 183
132 145 0.0263597 350
132 1984 0.01485 203
132 148 0.175918 164
132 150 0.108844 1164
132 2055 0.0907673 110
132 2056 1 107
132 153 0.297794 853
132 157 0.136233 1229
132 2057 1 44
132 2058 1 58
132 2059 1 26
132 574 0.545341 178
132 575 0.578153 193
132 591 0.0166336 4997
132 627 0.0350747 2221
132 645 0.0741356 2007
132 647 0.569638 196
132 648 0.413512 606
132 682 0.162017 1052
132 691 0.445919 336
132 697 0.539428 296
132 702 0.466993 360
132 712 0.297401 652
132 730 0.343859 799
132 733 0.443339 473
132 736 0.314337 573
132 738 0.156657 971
132 965 0.559243 170
132 971 0.190198 788
132 974 0.360605 384
132 981 0.778634 91
132 1183 0.461966 366
132 1184 0.450749 400
132 1187 0.270523 1312
132 1189 0.279643 829
132 1857 1 5
28 2027 4.8948e-28 8
28 154 0.75563 5
28 1953 4.8948e-28 8
2027 1953 1 2
154 45 0.491441 25
154 50 0.133366 83
154 51 1 19
154 77 0.366318 34
154 112 0.249693 60
154 136 0.0787767 58
154 155 0.19772 57
154 2061 0.161697 22
154 38 0.492793 11
29 144 1 5
144 30 1 10
144 35 0.135464 22
144 110 0.000872077 114
144 117 0.0557141 30
144 124 1.80568e-19 25
144 141 1 7
144 142 1 3
144 33 0.76317 1
144 143 1 15
144 2062 1 7
144 2063 1 6
144 2064 1 13
144 116 0.337918 3
144 1863 1 7
144 1864 1 7
144 2661 1 6
31 68 0.370094 18
31 84 0.319494 15
31 2028 0.297129 24
31 1861 1 7
68 63 0.36059 28
68 92 0.239207 32
68 128 0.566894 48
68 2658 0.0405435 12
68 129 0.953375 1
84 2028 0.0622207 33
84 1860 0.592403 8
84 2659 0.914206 12
84 91 0.908278 2
2028 75 0.615068 20
2028 128 0.0889094 171
2028 129 0.235624 91
32 93 1 7
93 74 0.80486 15
93 2032 0.202225 25
33 110 0.000145219 19
110 59 1 23
110 71 1.2698e-06 20
110 96 1 17
110 127 0.102722 180
110 134 0.150552 156
110 2047 0.9747 2
110 157 0.0124381 337
110 119 0.523764 18
110 34 0.986613 3
34 119 0.663465 19
34 127 0.336625 87
34 157 0.137171 131
119 126 0.682593 16
119 127 0.366878 77
119 157 0.0215129 263
119 149 1 7
