0 1 1 1
1 2 0.416478 8
1 3 0.0767728 10
1 4 1 1
1 5 1 1
1 6 1 1
1 7 1 1
1 8 1 2
1 9 1 1
1 10 0.999711 1
2 3 0.467987 6
2 10 0.780144 3
3 10 0.429899 3
10 11 1 5
10 12 1 1
10 13 1 1
10 14 1 1
10 15 1 1
10 23 0.353782 3
10 24 0.998742 2
10 25 0.00013204 13
10 26 0.0164515 4
10 27 6.03366e-05 17
10 28 0.0252814 8
10 29 0.378264 1
10 31 0.117273 2
10 32 1 1
10 33 0.0289625 2
10 34 0.275181 3
10 35 0.275181 3
10 36 0.0636202 2
10 37 0.0636202 2
10 38 0.0840939 2
10 43 0.011854 3
10 44 0.150275 3
10 48 0.89245 2
10 49 0.235366 3
10 51 0.160743 9
10 55 0.853423 6
10 58 0.107021 7
10 64 0.209984 5
10 68 0.510146 5
10 69 0.150801 6
10 70 0.980306 4
10 71 0.999898 1
10 72 0.0325733 2
12 23 0.562861 3
16 17 0.357908 4
16 18 0.368135 4
16 19 0.38866 4
16 20 0.736279 3
16 21 0.598343 3
16 22 0.781896 3
16 23 0.587782 3
17 18 0.372729 4
17 19 0.389807 4
17 20 0.709142 3
17 21 0.56181 3
17 22 0.766556 3
17 23 0.806386 3
17 26 1.59702e-05 31
17 55 0.890356 12
18 19 0.411388 4
18 20 0.753881 3
18 21 0.598573 3
18 22 0.779936 3
18 23 0.404698 4
19 20 0.435191 4
19 21 0.585913 3
19 22 0.761112 3
19 23 0.39077 4
20 21 0.0980495 5
20 22 0.495609 4
20 23 0.39077 4
21 22 0.276561 4
21 23 1 2
22 23 0.1384 9
23 24 0.394956 7
23 25 0.951432 1
23 27 0.255213 5
23 29 0.999999 1
23 30 0.000821605 1
23 31 6.70014e-05 3
24 25 0.303323 12
24 26 1 1
24 27 0.680875 5
24 41 0.999999 2
24 42 1 2
24 50 0.158826 1
24 68 0.93335 1
24 69 5.57159e-07 6
24 70 3.72156e-07 4
25 26 0.999837 1
25 27 0.944365 1
25 39 0.999998 1
25 40 1 1
25 41 0.755875 3
25 42 1 2
25 48 0.995328 1
25 55 0.985894 1
25 68 0.999959 1
25 69 1 1
25 70 1.13435e-07 4
25 71 0.99999 2
25 75 0.573777 3
26 27 0.999875 1
26 43 1 1
26 49 0.312739 2
26 51 0.997688 2
26 54 0.0626603 2
26 55 0.999714 1
26 72 1 1
27 28 0.903769 1
27 29 0.999997 2
27 31 6.93556e-05 2
27 33 1 1
27 43 1 1
27 48 0.995053 1
27 58 0.216107 7
27 68 0.999968 1
27 69 1 1
27 70 1 1
27 71 0.999992 2
27 72 1 1
28 44 0.824297 1
28 45 1 2
29 34 0.214509 2
29 35 0.214509 3
29 36 0.0259007 2
29 37 0.0259007 2
29 38 0.0334054 2
30 31 0.91233 1
34 35 0.283554 2
34 36 0.0469019 2
34 37 0.0469019 2
34 38 0.0601141 2
35 36 0.998553 1
35 37 0.0469019 2
35 38 0.0601141 2
36 37 0.998974 1
36 38 0.142883 2
37 38 0.999111 1
39 52 0.230793 1
39 55 3.82656e-07 21
41 42 1 1
41 55 0.114149 19
41 57 0.999999 1
41 62 0.443195 9
41 68 0.839321 1
41 69 0.999998 2
41 70 1 1
41 71 1 2
41 75 0.415584 3
46 47 1 1
46 48 0.011163 1
48 55 0.996183 1
48 57 0.935405 1
48 58 0.168544 6
48 59 0.232029 15
48 60 1 1
48 61 0.973817 2
48 62 0.43858 17
48 63 0.552631 5
48 64 0.301997 12
48 65 0.106316 5
48 66 0.931427 3
48 68 0.993752 1
48 69 1 1
48 71 0.998014 1
48 73 0.999168 2
48 74 0.999168 2
48 75 0.831486 3
48 76 0.998941 1
49 50 0.33623 1
49 51 0.235778 2
49 54 0.997685 1
49 55 0.645285 2
49 56 0.33623 1
51 52 0.950045 1
51 53 1 1
51 54 0.999169 1
51 55 4.94747e-08 5
54 55 6.21189e-11 4
55 56 0.00481014 1
55 57 0.998953 1
55 58 0.993347 1
55 59 0.85417 5
55 61 0.646558 6
55 62 0.894796 13
55 63 0.695359 5
55 64 0.875258 5
55 65 0.454429 7
57 58 0.658424 4
57 59 0.530256 6
57 61 0.999998 2
57 62 0.36157 7
57 63 0.346426 6
57 64 0.626083 4
57 65 0.670524 3
57 67 1 3
58 59 0.999384 2
58 60 0.377179 4
58 61 0.521226 5
58 62 0.997522 2
58 63 0.999276 2
58 64 0.572131 10
58 65 0.756408 5
58 66 0.848637 3
58 70 1 1
58 76 0.893409 1
59 60 1 2
59 61 1 1
59 62 0.999964 1
59 63 0.420962 4
59 64 0.735425 6
59 65 0.640464 5
59 66 0.992427 1
60 61 1 1
60 62 0.306478 6
60 63 0.482393 3
60 64 1 2
60 65 0.287166 5
60 66 0.223656 2
61 62 0.624039 3
61 63 1 2
61 64 0.24838 9
61 65 0.999999 2
61 66 0.215892 2
62 63 0.999957 1
62 64 0.999455 1
62 65 0.700734 5
62 66 0.993372 1
62 76 0.98539 1
63 64 0.999846 1
63 65 0.999972 1
63 66 0.981929 1
63 76 0.969492 1
64 65 0.999522 2
64 66 0.996069 1
64 76 0.94973 1
65 66 0.98073 1
65 76 0.940319 1
66 76 0.991483 1
68 69 0.165682 1
68 70 0.731913 1
68 71 1 1
68 75 1.63991e-07 1
69 70 1 1
69 71 1 1
69 75 0.995546 1
70 71 1 1
70 75 5.44308e-05 1
71 75 1 1
73 74 0.635897 3
